customer_id,total_amount,avg_amount,std_amount,transaction_count,unique_tx_types,unique_channels,days_since_last_tx,avg_monthly_spend,age,age_group,location,income_level,employment_status,estimated_income,default_probability,defaulted
CUST00350,13270.07,1895.7242857142858,798.530738562124,7,5,2,180.0,3317.5175,42,35-44,Thika,High,Unemployed,152212.25874835768,0.3,0
CUST00351,14538.02,1321.638181818182,502.6398962839734,11,5,3,180.0,2907.6040000000003,41,35-44,Kisumu,Medium,Business Owner,54221.257228359565,0.1,1
CUST00352,14328.65,955.2433333333333,508.36556238971343,15,5,5,180.0,2388.1083333333336,50,45-54,Kitale,Medium,Business Owner,56205.15468955781,0.1,0
CUST00353,22719.63,2524.4033333333336,1280.2273357103418,9,5,4,180.0,4543.926,39,35-44,Mombasa,High,Employed,138554.26876651536,0.0,0
CUST00354,11956.68,1328.52,594.2430476875604,9,3,5,180.0,2391.3360000000002,29,25-34,Nairobi,Medium,Employed,68152.03802708403,0.1,0
CUST00355,5964.0199999999995,542.1836363636363,215.881830003024,11,5,2,180.0,1192.804,23,18-24,Nairobi,Medium,Employed,66875.1299930335,0.35,0
CUST00356,10824.8,1082.48,516.5472486294615,10,4,3,180.0,1804.1333333333332,39,35-44,Eldoret,Medium,Student,53758.66884592374,0.30000000000000004,0
CUST00357,9677.94,744.4569230769231,402.4722860724826,13,4,5,180.0,1612.99,20,18-24,Kisumu,Medium,Business Owner,67191.92689962825,0.35,0
CUST00358,10731.43,1192.381111111111,677.3384426460019,9,6,3,180.0,2682.8575,38,35-44,Malindi,Medium,Unemployed,64143.839190179184,0.4,0
CUST00359,4750.0,527.7777777777778,206.36790471011824,9,4,4,180.0,950.0,62,55+,Nakuru,Low,Self-Employed,26929.500811828366,0.44999999999999996,0
CUST00360,16650.27,1665.027,633.8363883711105,10,3,4,180.0,2775.045,42,35-44,Kisumu,Medium,Employed,69706.50441071269,0.1,0
CUST00361,31633.329999999998,3163.3329999999996,1165.3522703080912,10,4,4,180.0,7908.3324999999995,29,25-34,Thika,High,Unemployed,134557.03791661223,0.3,0
CUST00362,19067.0,1271.1333333333334,703.3430680651071,15,5,5,180.0,3177.8333333333335,39,35-44,Malindi,Medium,Employed,65301.08286835509,0.1,0
CUST00363,2411.92,401.9866666666667,192.26696842324907,6,5,2,180.0,602.98,29,25-34,Mombasa,Low,Employed,23149.707949199106,0.3,0
CUST00364,2580.55,368.65000000000003,142.82371523431723,7,3,4,180.0,860.1833333333334,40,35-44,Nairobi,Low,Unemployed,23373.2242800052,0.6,1
CUST00365,6396.79,913.8271428571428,310.64889670463907,7,4,3,180.0,1599.1975,61,55+,Nakuru,Medium,Self-Employed,49903.21526476231,0.25,0
CUST00366,36486.81,2146.2829411764706,1022.3090174561012,17,6,4,180.0,6081.134999999999,30,25-34,Kisumu,High,Employed,106356.77473281516,0.0,0
CUST00367,946.17,189.23399999999998,75.44196232866693,5,3,3,180.0,236.54250000000002,62,55+,Malindi,Low,Employed,18448.09386595109,0.44999999999999996,0
CUST00368,15669.52,1119.2514285714285,565.8784600663229,14,6,4,180.0,2611.5866666666666,58,55+,Mombasa,Medium,Employed,70446.99041710416,0.1,0
CUST00369,24274.37,2427.437,941.8382313805275,10,5,3,180.0,4854.874,31,25-34,Nairobi,High,Self-Employed,112944.6950397952,0.0,0
CUST00370,1486.15,185.76875,60.060895868276894,8,5,4,180.0,371.5375,19,18-24,Malindi,Low,Employed,18413.897109767266,0.55,0
CUST00371,4084.0200000000004,510.50250000000005,275.61056815472705,8,3,3,180.0,1361.3400000000001,23,18-24,Kitale,Medium,Unemployed,54845.88468292312,0.6499999999999999,1
CUST00372,2407.79,218.89,144.64660044397863,11,5,4,180.0,401.29833333333335,23,18-24,Nairobi,Low,Employed,23311.836788531575,0.55,1
CUST00373,8333.58,833.358,494.80489472114164,10,5,3,180.0,1388.93,19,18-24,Malindi,Medium,Self-Employed,70015.51659338856,0.35,0
CUST00374,10321.27,1474.467142857143,744.77397866096,7,5,3,180.0,2580.3175,38,35-44,Nairobi,Medium,Employed,64112.78506349073,0.1,0
CUST00375,4004.09,667.3483333333334,381.6284129053636,6,3,2,180.0,1001.0224999999999,19,18-24,Mombasa,Medium,Employed,54055.33540845995,0.35,0
CUST00376,17815.73,1484.6441666666667,725.0568844575179,12,4,2,180.0,3563.1459999999997,32,25-34,Malindi,Medium,Student,69792.2374654808,0.30000000000000004,0
CUST00377,7493.71,1070.53,290.65018160439314,7,3,4,180.0,1498.7420000000002,49,45-54,Kisumu,Medium,Student,48348.7775105622,0.30000000000000004,0
CUST00378,14948.35,1494.835,927.2051980638734,10,4,4,180.0,2491.391666666667,19,18-24,Nairobi,High,Employed,158243.60348294408,0.25,1
CUST00379,11433.22,1039.3836363636362,491.30019556830473,11,4,3,180.0,1905.5366666666666,51,45-54,Mombasa,Medium,Self-Employed,48885.4387210638,0.1,0
CUST00380,8093.629999999999,1011.7037499999999,276.3199055927489,8,4,3,180.0,1348.9383333333333,32,25-34,Eldoret,Medium,Unemployed,65394.20115945648,0.4,0
CUST00381,5475.33,608.37,263.80256812624094,9,5,3,180.0,1095.066,21,18-24,Nairobi,Medium,Employed,48568.58580395645,0.35,1
CUST00382,4165.95,520.74375,229.5831606528605,8,4,4,180.0,833.1899999999999,40,35-44,Nakuru,Low,Employed,26404.687257272974,0.3,0
CUST00383,12712.439999999999,1059.37,319.3950675033265,12,6,5,180.0,2118.7400000000002,41,35-44,Eldoret,Medium,Employed,50073.36026945551,0.1,0
CUST00384,19914.66,1991.466,853.6667621267682,10,3,4,180.0,3982.932,49,45-54,Nairobi,High,Self-Employed,108918.86722968893,0.0,0
CUST00385,9957.04,663.8026666666667,327.07523650566714,15,5,3,180.0,1659.506666666667,38,35-44,Eldoret,Low,Employed,26023.72296002493,0.3,1
CUST00386,18219.73,2024.4144444444444,1048.802157286005,9,3,4,180.0,3036.6216666666664,52,45-54,Kitale,High,Employed,111325.93619976594,0.0,0
CUST00387,13435.35,1492.8166666666666,596.933480171786,9,4,4,180.0,2239.225,28,25-34,Kisumu,Medium,Self-Employed,66440.97661445566,0.1,0
CUST00388,11826.960000000001,1478.3700000000001,718.4729014275447,8,4,3,180.0,2365.392,32,25-34,Mombasa,Medium,Business Owner,65232.361104461044,0.1,0
CUST00389,18145.8,1296.1285714285714,555.7064535949111,14,5,4,180.0,3024.2999999999997,50,45-54,Nairobi,Medium,Employed,61714.16558656297,0.1,0
CUST00390,15152.84,947.0525,340.9875294982697,16,4,4,180.0,3030.568,48,45-54,Nakuru,Medium,Employed,56468.20778078807,0.1,1
CUST00391,7258.72,806.5244444444445,420.17845352037955,9,6,2,180.0,1451.744,61,55+,Kitale,Medium,Self-Employed,69234.7305861533,0.25,0
CUST00392,11716.69,1171.669,696.5107401812106,10,5,5,180.0,2929.1725,29,25-34,Nairobi,Medium,Employed,68178.02967783083,0.1,0
CUST00393,13593.51,1132.7925,539.5298105358204,12,6,3,180.0,2718.702,31,25-34,Mombasa,Medium,Employed,57614.79136072945,0.1,0
CUST00394,9711.94,882.9036363636365,308.79646893294387,11,5,4,180.0,1942.3880000000001,49,45-54,Mombasa,Medium,Self-Employed,52995.57788320729,0.1,0
CUST00395,7641.77,1273.6283333333333,657.5745699285113,6,4,2,180.0,1910.4424999999999,28,25-34,Kisumu,Medium,Business Owner,53965.54291381677,0.1,0
CUST00396,9758.7,1084.3000000000002,342.91288252266054,9,5,3,180.0,1626.45,58,55+,Nairobi,Medium,Unemployed,52724.83544045151,0.4,0
CUST00397,3187.06,354.11777777777775,111.27959042180396,9,4,4,180.0,796.765,49,45-54,Thika,Low,Employed,22889.15468352256,0.3,0
CUST00398,4134.5,459.3888888888889,255.0041382235024,9,4,4,180.0,826.9,30,25-34,Nairobi,Low,Unemployed,25837.04013808684,0.6,1
CUST00399,12315.18,1231.518,587.56000069591,10,4,3,180.0,2463.036,52,45-54,Eldoret,Medium,Employed,65863.47865562094,0.1,0
CUST00400,3493.6800000000003,436.71000000000004,159.11787508456922,8,3,3,180.0,698.736,51,45-54,Kisumu,Low,Employed,25179.270798314687,0.3,0
CUST00401,9718.97,747.6130769230768,353.49637693533754,13,5,4,180.0,1943.7939999999999,22,18-24,Nakuru,Medium,Business Owner,58138.19623036719,0.35,0
CUST00402,13051.8,1003.9846153846154,369.695221604125,13,5,4,180.0,2610.36,61,55+,Nairobi,Medium,Business Owner,55149.854203481205,0.25,0
CUST00403,2651.63,441.93833333333333,337.43071048241393,6,3,3,180.0,662.9074999999999,38,35-44,Eldoret,Low,Employed,24835.610037114035,0.3,1
CUST00404,6106.93,508.91083333333336,162.22328514950308,12,4,3,180.0,1526.7325,51,45-54,Nairobi,Low,Employed,25159.34557067563,0.3,0
CUST00405,12637.460000000001,1148.8600000000001,575.672898719403,11,4,2,180.0,2106.2433333333333,32,25-34,Nairobi,Medium,Employed,64005.12163043203,0.1,0
CUST00406,9022.1,1127.7625,598.4732540568782,8,5,4,180.0,1804.42,52,45-54,Kisumu,Medium,Self-Employed,48255.36004111682,0.1,0
CUST00407,7131.34,1018.7628571428571,602.585315058216,7,4,1,180.0,1782.835,29,25-34,Eldoret,Medium,Unemployed,61495.85601539205,0.4,1
CUST00408,7129.65,1188.2749999999999,631.5109148937966,6,4,2,180.0,1425.9299999999998,19,18-24,Nairobi,High,Employed,124672.12365194908,0.25,0
CUST00409,4134.44,344.53666666666663,122.72608890113663,12,5,4,180.0,689.0733333333333,62,55+,Nairobi,Low,Employed,19781.193004054934,0.44999999999999996,0
CUST00410,1438.33,205.47571428571428,130.52040617685583,7,5,4,180.0,359.5825,21,18-24,Thika,Low,Employed,24268.522312993337,0.55,0
CUST00411,15608.71,1300.7258333333332,553.4700303368381,12,5,4,180.0,2601.4516666666664,28,25-34,Thika,Medium,Employed,53869.47578987098,0.1,0
CUST00412,10705.52,1070.5520000000001,366.2858236647684,10,5,3,180.0,1784.2533333333333,58,55+,Nairobi,Medium,Unemployed,69169.679742154,0.4,1
CUST00413,10245.8,788.1384615384615,428.11078404322234,13,5,4,180.0,2049.16,62,55+,Nakuru,Medium,Unemployed,54571.25359054125,0.55,0
CUST00414,29496.1,2681.4636363636364,721.6304934836487,11,6,3,180.0,5899.219999999999,40,35-44,Mombasa,High,Employed,135727.9809802081,0.0,0
CUST00415,21656.0,2707.0,1464.7024898495354,8,5,4,180.0,3609.3333333333335,39,35-44,Nakuru,High,Employed,150207.17096012252,0.0,0
CUST00416,3344.31,418.03875,203.29323454679943,8,4,3,180.0,557.385,32,25-34,Kitale,Low,Employed,21635.972746090025,0.3,0
CUST00417,7898.62,564.1871428571428,305.1518339205172,14,4,4,180.0,1316.4366666666667,30,25-34,Nairobi,Low,Self-Employed,25477.8316060846,0.3,0
CUST00418,14937.18,1493.718,719.6961276168344,10,5,4,180.0,3734.295,28,25-34,Thika,Medium,Employed,64678.160341327806,0.1,0
CUST00419,9018.06,644.1471428571429,197.59850215208428,14,6,4,180.0,1503.01,40,35-44,Kisumu,Low,Self-Employed,26308.352571749525,0.3,0
CUST00420,4899.01,612.37625,157.03982224150297,8,3,3,180.0,979.802,48,45-54,Kisumu,Low,Employed,20948.88183128833,0.3,1
CUST00421,17239.52,957.7511111111112,427.7023824066683,18,5,5,180.0,2462.7885714285717,52,45-54,Nakuru,Medium,Employed,49986.974621466,0.1,0
CUST00422,8028.24,892.0266666666666,588.1603144339134,9,5,2,180.0,1605.648,52,45-54,Malindi,Medium,Unemployed,57712.20854816962,0.4,1
CUST00423,6439.6900000000005,643.969,393.1215688265739,10,6,3,180.0,1073.2816666666668,22,18-24,Nairobi,Medium,Employed,66153.22119187067,0.35,0
CUST00424,3981.01,442.33444444444444,289.3252167592341,9,5,3,180.0,796.202,31,25-34,Nairobi,Low,Unemployed,22071.16380990089,0.6,0
CUST00425,4784.03,531.5588888888889,284.99293896711043,9,4,3,180.0,1594.6766666666665,22,18-24,Nairobi,Medium,Self-Employed,53714.21652396517,0.35,1
CUST00426,9936.04,993.604,414.5466252345245,10,3,3,180.0,1656.006666666667,42,35-44,Malindi,Medium,Unemployed,48148.40727091797,0.4,0
CUST00427,3449.97,383.33,227.14554519074326,9,4,5,180.0,574.995,29,25-34,Eldoret,Low,Employed,20833.49482395038,0.3,1
CUST00428,4038.14,576.8771428571429,325.38978752230304,7,4,3,180.0,673.0233333333334,52,45-54,Nakuru,Low,Student,24439.528578384252,0.5,0
CUST00429,11794.89,1072.2627272727273,409.0746031004836,11,4,4,180.0,2358.978,30,25-34,Nairobi,Medium,Employed,50998.23423989837,0.1,0
CUST00430,14007.94,1273.449090909091,783.5801906946671,11,4,4,180.0,2334.6566666666668,23,18-24,Kitale,High,Business Owner,124344.56963692242,0.25,0
CUST00431,8807.04,1100.88,271.81415988554704,8,4,5,180.0,1761.4080000000001,23,18-24,Thika,High,Student,107312.15533186615,0.45,1
CUST00432,4670.72,424.6109090909091,174.5797357916746,11,5,4,180.0,1167.6799999999998,48,45-54,Nakuru,Low,Employed,24514.952547962443,0.3,0
CUST00433,10254.91,1139.4344444444444,547.7265028303613,9,4,2,180.0,2563.7275,38,35-44,Nairobi,Medium,Employed,68406.03827316416,0.1,0
CUST00434,7344.889999999999,667.7172727272726,175.94554123881113,11,4,3,180.0,1836.2224999999999,19,18-24,Nairobi,Medium,Unemployed,60993.46701308659,0.6499999999999999,1
CUST00435,5069.58,362.11285714285714,147.3402639329256,14,5,5,180.0,844.93,23,18-24,Nakuru,Medium,Business Owner,48107.300438375896,0.35,0
CUST00436,8720.06,968.8955555555555,291.9114867177682,9,4,3,180.0,1744.012,39,35-44,Eldoret,Medium,Unemployed,52660.7611903324,0.4,0
CUST00437,1609.31,178.8122222222222,100.89838759586023,9,3,3,180.0,268.2183333333333,21,18-24,Nairobi,Low,Unemployed,21963.385782545633,0.8500000000000001,1
CUST00438,6574.4,1314.8799999999999,480.0317500957619,5,3,3,180.0,1314.8799999999999,50,45-54,Nakuru,Medium,Unemployed,61445.906098500855,0.4,0
CUST00439,2772.04,462.00666666666666,165.95783785849548,6,3,2,180.0,554.408,39,35-44,Nairobi,Low,Self-Employed,22484.057532632978,0.3,0
CUST00440,1867.52,311.25333333333333,120.91836414154248,6,3,2,180.0,373.504,20,18-24,Thika,Low,Employed,26263.31821903953,0.55,1
CUST00441,3143.96,628.792,435.56582495645824,5,5,2,180.0,785.99,21,18-24,Kisumu,Medium,Employed,69782.22353772903,0.35,0
CUST00442,14072.39,2010.3414285714284,651.8504221427022,7,3,2,180.0,2814.478,61,55+,Nairobi,High,Self-Employed,111929.28961569344,0.15,0
CUST00443,3319.69,301.79,148.88659153866072,11,5,2,180.0,829.9225,28,25-34,Kisumu,Low,Employed,19260.569318735237,0.3,1
CUST00444,15977.26,1141.2328571428573,523.8211493869401,14,4,4,180.0,3195.452,28,25-34,Mombasa,Medium,Self-Employed,55995.467721279856,0.1,0
CUST00445,3206.85,458.12142857142857,155.95081034614424,7,4,2,180.0,1603.4250000000002,50,45-54,Nairobi,Low,Employed,21808.156195877884,0.3,0
CUST00446,16534.76,2362.1085714285714,1188.0501831071583,7,4,4,180.0,3306.952,59,55+,Kitale,High,Self-Employed,137368.61141009413,0.0,0
CUST00447,6924.97,865.62125,285.11026741232695,8,5,3,180.0,2308.3233333333333,61,55+,Nairobi,Medium,Employed,65852.74009084789,0.25,0
CUST00448,4361.11,396.46454545454543,164.35735270219197,11,3,3,180.0,726.8516666666666,50,45-54,Nairobi,Low,Self-Employed,19236.94230129403,0.3,0
CUST00449,4026.03,575.1471428571429,241.8220324752817,7,4,3,180.0,1006.5075,28,25-34,Nairobi,Low,Self-Employed,25243.48410380123,0.3,0
CUST00450,9578.19,736.7838461538462,388.8436648478508,13,4,4,180.0,1596.365,23,18-24,Nairobi,Medium,Employed,61978.94519787572,0.35,1
CUST00451,5680.67,568.067,186.96009408130092,10,6,4,180.0,946.7783333333333,49,45-54,Nairobi,Low,Unemployed,26848.941591265055,0.6,1
CUST00452,5033.14,419.42833333333334,145.58435473094025,12,4,4,180.0,838.8566666666667,42,35-44,Nairobi,Low,Self-Employed,23879.169781207733,0.3,0
CUST00453,19287.14,1377.652857142857,389.5457356860794,14,5,5,180.0,3857.428,30,25-34,Nakuru,Medium,Unemployed,64497.571024657365,0.4,0
CUST00454,9656.03,965.6030000000001,484.4082980078777,10,4,3,180.0,1609.3383333333334,58,55+,Nairobi,Medium,Employed,52128.44984331539,0.1,0
CUST00455,11373.28,710.83,355.5122943021802,16,6,3,180.0,2274.656,22,18-24,Eldoret,Medium,Employed,65750.68266718397,0.35,0
CUST00456,3215.01,357.22333333333336,164.76290344006443,9,5,4,180.0,643.0020000000001,32,25-34,Nairobi,Low,Employed,18728.0308551173,0.3,0
CUST00457,5224.2,474.92727272727274,355.5133361518498,11,3,3,180.0,870.6999999999999,22,18-24,Nairobi,Medium,Employed,63083.20621310139,0.35,0
CUST00458,8582.39,953.5988888888888,365.3405966507296,9,4,3,180.0,1716.4779999999998,28,25-34,Nairobi,Medium,Employed,48812.58950717381,0.1,0
CUST00459,1860.7,186.07,86.49144697598716,10,5,4,180.0,310.1166666666667,23,18-24,Kitale,Low,Employed,19051.920755603765,0.55,1
CUST00460,4240.4,424.03999999999996,186.3938972534598,10,5,3,180.0,848.0799999999999,22,18-24,Nakuru,Medium,Unemployed,50054.37206401942,0.6499999999999999,0
CUST00461,1218.8700000000001,174.12428571428572,85.5955942902715,7,3,3,180.0,243.77399999999997,22,18-24,Thika,Low,Business Owner,18486.8033290784,0.55,1
CUST00462,11631.880000000001,1057.4436363636364,616.4447073383424,11,5,4,180.0,2326.376,42,35-44,Nairobi,Medium,Business Owner,55118.84334254253,0.1,1
CUST00463,16675.64,1515.9672727272728,412.07714493989863,11,6,4,180.0,3335.1279999999997,38,35-44,Kitale,Medium,Business Owner,71105.2849248032,0.1,0
CUST00464,15142.57,1164.813076923077,645.7478284436918,13,5,3,180.0,3028.514,41,35-44,Nairobi,Medium,Self-Employed,55762.05080716096,0.1,0
CUST00465,6658.88,416.18,155.3431344690414,16,5,4,180.0,1109.8133333333335,60,55+,Nairobi,Low,Self-Employed,24866.415394050302,0.3,1
CUST00466,3951.61,395.161,124.75403867432732,10,4,3,180.0,658.6016666666667,32,25-34,Nakuru,Low,Employed,19205.861805706892,0.3,0
CUST00467,10808.85,1200.9833333333333,441.91324414414197,9,4,2,180.0,2161.77,29,25-34,Mombasa,Medium,Employed,58285.48578076038,0.1,0
CUST00468,13306.85,1023.6038461538462,500.28907579415966,13,5,4,180.0,2217.8083333333334,49,45-54,Malindi,Medium,Unemployed,51888.776042876365,0.4,1
CUST00469,3785.62,378.562,214.58336462394593,10,6,4,180.0,757.124,28,25-34,Nairobi,Low,Unemployed,19744.30396625071,0.6,1
CUST00470,4030.05,310.00384615384615,108.6402602275404,13,4,3,180.0,671.675,60,55+,Malindi,Low,Unemployed,18911.989341815173,0.6,0
CUST00471,1842.86,263.2657142857143,112.01298642823264,7,4,4,180.0,460.715,22,18-24,Nakuru,Low,Unemployed,21905.515718851355,0.8500000000000001,1
CUST00472,11419.24,951.6033333333334,374.07052405889584,12,5,3,180.0,1903.2066666666667,59,55+,Kisumu,Medium,Employed,49286.6167179898,0.1,0
CUST00473,2604.1,260.40999999999997,151.99982492679976,10,6,2,180.0,434.01666666666665,19,18-24,Nairobi,Low,Self-Employed,26208.783391610177,0.55,1
CUST00474,15251.48,1173.190769230769,451.3329731189147,13,4,3,180.0,3050.296,50,45-54,Nairobi,Medium,Self-Employed,58128.97856213448,0.1,1
CUST00475,7150.01,510.71500000000003,201.2215233460186,14,5,5,180.0,1430.002,40,35-44,Malindi,Low,Business Owner,25567.07498622152,0.3,1
CUST00476,8750.0,972.2222222222222,546.7355461687529,9,5,3,180.0,1750.0,58,55+,Mombasa,Medium,Business Owner,70751.7473637795,0.1,1
CUST00477,2242.4,203.85454545454547,109.23981740772331,11,4,5,180.0,448.4799999999999,19,18-24,Nakuru,Low,Self-Employed,24118.860597259045,0.55,0
CUST00478,18890.88,1259.392,596.9632246055268,15,6,3,180.0,3148.48,41,35-44,Malindi,Medium,Employed,68900.62275531968,0.1,1
CUST00479,2846.93,355.86625,133.29877525292036,8,4,3,180.0,711.7325,58,55+,Nairobi,Low,Employed,19233.33781899721,0.3,0
CUST00480,10118.83,595.2252941176471,159.93864007478177,17,6,3,180.0,1445.547142857143,41,35-44,Nakuru,Low,Employed,25489.862187126608,0.3,1
CUST00481,11069.78,1229.9755555555557,438.74332946812734,9,4,4,180.0,2767.445,41,35-44,Eldoret,Medium,Unemployed,53933.382216858445,0.4,0
CUST00482,5415.29,601.6988888888889,134.25746752457056,9,4,5,180.0,902.5483333333333,42,35-44,Nairobi,Low,Employed,22270.786136355113,0.3,0
CUST00483,6655.48,554.6233333333333,248.67784008937178,12,5,4,180.0,1331.096,30,25-34,Nairobi,Low,Employed,23837.872247835505,0.3,0
CUST00484,17763.68,1268.8342857142857,555.1346602639522,14,6,4,180.0,2960.6133333333332,40,35-44,Mombasa,Medium,Employed,68948.89540940043,0.1,0
CUST00485,37733.42,2902.570769230769,1558.4999333197586,13,5,3,180.0,7546.683999999999,40,35-44,Mombasa,High,Business Owner,154628.33089026998,0.0,0
CUST00486,3366.75,336.675,104.66784789673154,10,5,2,180.0,673.35,62,55+,Eldoret,Low,Self-Employed,18843.64699994023,0.44999999999999996,0
CUST00487,4736.0,473.6,239.83057241866948,10,5,3,180.0,789.3333333333334,22,18-24,Nairobi,Medium,Self-Employed,56149.8334337371,0.35,1
CUST00488,11448.45,1431.05625,612.108915983737,8,6,4,180.0,2862.1125,31,25-34,Malindi,Medium,Employed,66328.03643138855,0.1,0
CUST00489,3802.51,345.6827272727273,107.21649901865936,11,4,4,180.0,760.5020000000001,58,55+,Nairobi,Low,Employed,24347.438616143318,0.3,0
CUST00490,13651.16,1950.1657142857143,1270.0639224576737,7,5,3,180.0,2730.232,52,45-54,Nakuru,High,Employed,107637.29427005764,0.0,0
CUST00491,7997.299999999999,1142.4714285714285,673.5682803158259,7,5,3,180.0,1599.4599999999998,28,25-34,Kisumu,Medium,Unemployed,58176.21226288555,0.4,1
CUST00492,39858.87,3623.5336363636366,1637.6631943184946,11,4,4,180.0,7971.774,42,35-44,Nairobi,High,Unemployed,150286.36736545703,0.3,0
CUST00493,2127.13,354.5216666666667,134.94705234523155,6,5,2,180.0,709.0433333333334,28,25-34,Nairobi,Low,Self-Employed,24658.4295768667,0.3,0
CUST00494,2892.56,413.22285714285715,159.3669470869337,7,4,3,180.0,723.14,29,25-34,Thika,Low,Employed,21723.624331271454,0.3,0
CUST00495,13582.91,1131.9091666666666,532.0172254295794,12,5,3,180.0,2716.582,30,25-34,Kitale,Medium,Unemployed,64950.40702587887,0.4,1
CUST00496,13377.04,1216.0945454545456,664.8261102177566,11,5,4,180.0,2675.4080000000004,30,25-34,Nairobi,Medium,Student,60582.235033025034,0.30000000000000004,0
CUST00497,6240.81,567.3463636363637,246.38898685910164,11,4,4,180.0,1560.2024999999999,41,35-44,Mombasa,Low,Employed,26234.16199945706,0.3,0
CUST00498,14556.029999999999,1323.2754545454545,715.4571914707914,11,3,4,180.0,3639.0075,20,18-24,Mombasa,High,Employed,137424.94286681295,0.25,1
CUST00499,10746.08,976.9163636363636,275.82689384005783,11,3,4,180.0,2149.216,60,55+,Nairobi,Medium,Student,57008.94941788556,0.30000000000000004,0
CUST00500,6713.6,610.3272727272728,276.045161417146,11,5,3,180.0,1342.72,61,55+,Eldoret,Medium,Self-Employed,67984.24353478225,0.25,0
CUST00501,5270.74,1054.148,466.68894257310205,5,4,3,180.0,1317.685,39,35-44,Thika,Medium,Business Owner,48677.13809241706,0.1,0
CUST00502,10216.67,1135.1855555555555,433.77952732670286,9,4,4,180.0,2043.334,40,35-44,Nairobi,Medium,Unemployed,68876.87359547976,0.4,1
CUST00503,2897.88,482.98,275.94651119374566,6,4,3,180.0,724.47,28,25-34,Malindi,Low,Employed,24286.10000970556,0.3,1
CUST00504,19839.41,4959.8525,2052.4300844831887,4,2,2,180.0,4959.8525,52,45-54,Nairobi,High,Student,156201.2862611712,0.4,0
CUST00505,6459.03,430.602,212.86920891208558,15,5,4,180.0,1291.806,39,35-44,Nakuru,Low,Employed,20270.38436972238,0.3,0
CUST00506,3727.39,532.4842857142856,197.11832443629237,7,4,2,180.0,931.8475,31,25-34,Mombasa,Low,Student,24273.260927721658,0.5,1
CUST00507,12612.61,2522.522,863.7680369578397,5,4,3,180.0,3153.1524999999997,59,55+,Mombasa,High,Self-Employed,149235.15657108196,0.0,0
CUST00508,28348.6,4049.7999999999997,570.6410511287577,7,4,4,180.0,4724.766666666666,51,45-54,Mombasa,High,Self-Employed,143532.29184931095,0.0,0
CUST00509,3167.1099999999997,791.7774999999999,405.8751849501684,4,3,3,180.0,791.7775,59,55+,Nairobi,Medium,Unemployed,52487.61122472009,0.6000000000000001,1
CUST00510,22662.03,2518.003333333333,1152.7283084708208,9,4,4,180.0,5665.5075,41,35-44,Eldoret,High,Student,120876.45689593372,0.2,0
CUST00511,16462.68,1266.3600000000001,645.26055400125,13,6,2,180.0,2743.78,40,35-44,Eldoret,Medium,Unemployed,60951.056557693446,0.4,0
CUST00512,19051.1,2381.3875,1068.7501908805177,8,5,3,180.0,3810.2200000000003,28,25-34,Nairobi,High,Employed,129968.3158644992,0.0,0
CUST00513,3615.8,401.7555555555556,150.58790822233297,9,5,5,180.0,723.1600000000001,60,55+,Kitale,Low,Employed,24635.306266608994,0.3,0
CUST00514,21120.6,1173.3666666666666,468.9275756697716,18,5,4,180.0,3520.1,48,45-54,Nairobi,Medium,Self-Employed,56485.16207379825,0.1,0
CUST00515,4443.64,555.455,363.88355233115834,8,5,3,180.0,1481.2133333333334,21,18-24,Eldoret,Medium,Business Owner,67902.55325726874,0.35,1
CUST00516,1548.42,172.04666666666668,122.08434727679058,9,4,3,180.0,309.684,21,18-24,Nairobi,Low,Employed,21904.401115910186,0.55,1
CUST00517,13740.04,1145.0033333333333,429.8751770695838,12,5,3,180.0,2290.0066666666667,29,25-34,Nairobi,Medium,Employed,48443.76824804211,0.1,0
CUST00518,14308.99,1100.6915384615384,352.20452211383645,13,6,3,180.0,2384.8316666666665,52,45-54,Nairobi,Medium,Employed,47905.264804177714,0.1,0
CUST00519,7562.4,945.3,385.36020763510527,8,4,3,180.0,1890.6000000000001,61,55+,Nakuru,Medium,Self-Employed,62850.779376179205,0.25,0
CUST00520,6596.28,507.4061538461538,249.15315188114252,13,5,5,180.0,1099.3799999999999,31,25-34,Nakuru,Low,Unemployed,22882.860164282632,0.6,0
CUST00521,11309.84,1130.984,528.7484106663794,10,4,4,180.0,2261.968,41,35-44,Mombasa,Medium,Student,60381.195900870465,0.30000000000000004,0
CUST00522,7717.759999999999,593.6738461538461,209.7982239970293,13,6,5,180.0,1543.5520000000001,28,25-34,Nairobi,Low,Business Owner,25129.71908024656,0.3,0
CUST00523,6123.48,680.3866666666667,428.5588815437151,9,4,3,180.0,1530.87,61,55+,Mombasa,Medium,Unemployed,56414.95667614423,0.55,0
CUST00524,44099.42,3674.9516666666664,1516.7761573142457,12,5,5,180.0,8819.884,51,45-54,Eldoret,High,Employed,159114.37851926987,0.0,0
CUST00525,7373.88,1228.98,578.8630236938616,6,4,2,180.0,1843.47,49,45-54,Eldoret,Medium,Self-Employed,69945.92654104481,0.1,0
CUST00526,6850.0599999999995,402.94470588235293,155.88613585393216,17,5,5,180.0,1141.6766666666667,30,25-34,Nairobi,Low,Student,18130.824465922473,0.5,0
CUST00527,3989.3,498.6625,201.26951041185688,8,4,4,180.0,797.86,31,25-34,Nairobi,Low,Business Owner,26082.067074133196,0.3,1
